Date,High,Low,Open,Close,Volume,Adj Close
5/2/2006,82.73999786,82,82.11000061,82.41999817,4336400,59.45605087
5/3/2006,83.29000092,82.44999695,82.54000092,82.69999695,5721100,59.65801239
5/4/2006,83.08999634,82.40000153,82.87000275,82.43000031,3966900,59.46326065
5/5/2006,83.33999634,82.69999695,82.94999695,83.27999878,4504500,60.07641983
5/8/2006,83.22000122,82.30000305,82.59999847,82.88999939,3856500,60.01124954
5/9/2006,83.29000092,82.41000366,82.48999786,83.23000336,4072800,60.25743103
5/10/2006,83.33000183,82.59999847,82.90000153,82.90000153,3430400,60.01850891
5/11/2006,83.08999634,82.44999695,82.65000153,82.45999908,5274500,59.69994354
5/12/2006,83.69000244,82.30000305,82.47000122,82.38999939,5685700,59.64930344
5/15/2006,83.15000153,81.80000305,81.80000305,82.88999939,5776400,60.01124954
5/16/2006,83.25,82.06999969,83,82.16000366,4454800,59.48276901
5/17/2006,82.20999908,81.01999664,81.75,81.26999664,5936000,58.83840942
5/18/2006,81.34999847,80.02999878,80.5,80.66000366,5443600,58.39678192
5/19/2006,81,79.51000214,80.86000061,80.27999878,7019100,58.12165451
5/22/2006,80.33999634,79.40000153,79.83000183,80.01999664,6250900,57.9333992
5/23/2006,81.30000305,79.63999939,80.25,79.83000183,5006400,57.79587555
5/24/2006,80.04000092,79.05999756,79.34999847,79.77999878,7389600,57.75967407
5/25/2006,80.18000031,79.65000153,79.88999939,80.13999939,3995000,58.020298
5/26/2006,80.86000061,79.69999695,80.16000366,80.75,3580800,58.46194458
5/30/2006,80.95999908,80.15000153,80.34999847,80.16000366,5049100,58.03478622
5/31/2006,80.83000183,79.61000061,80.15000153,79.90000153,6384900,57.84654999
6/1/2006,80.87000275,79.80999756,79.88999939,80.69000244,4866500,58.41850281
6/2/2006,80.55999756,79.15000153,80.5,79.51999664,7232300,57.57143021
6/5/2006,80.04000092,79.01000214,79.09999847,79.05999756,5555800,57.23839951
6/6/2006,79.90000153,78.5,79.05999756,79.76000214,7250600,57.7451973
6/7/2006,80.73999786,79.12000275,79.77999878,79.15000153,7924800,57.30355453
6/8/2006,79.58000183,76.75,78.55000305,77.02999878,13474400,55.76870728
6/9/2006,78.09999847,77.05000305,77.23999786,77.62999725,6135400,56.20310593
6/12/2006,78.08999634,77.01000214,77.62999725,77.01999664,4924900,55.76146317
6/13/2006,77.93000031,76.81999969,77.13999939,76.93000031,7374100,55.69631577
6/14/2006,77.84999847,76.93000031,76.93000031,77.70999908,6038600,56.26104736
6/15/2006,78.77999878,76.94999695,77.84999847,78.55999756,6679400,56.87641144
6/16/2006,78.52999878,77.56999969,78.44000244,77.94999695,8133500,56.43476486
6/19/2006,78.30000305,77.33999634,77.90000153,77.66999817,5302100,56.23204803
6/20/2006,78.30000305,77.25,77.83999634,77.98999786,6124500,56.46373749
6/21/2006,78.55999756,77.98000336,77.98999786,78.30000305,5559100,56.68819046
6/22/2006,78.37000275,77,78.16000366,77.19000244,5563700,55.88454056
6/23/2006,77.83999634,76.94000244,77.15000153,77.09999847,4520600,55.81937408
6/26/2006,77.51999664,76.80000305,77.04000092,77.15000153,3448000,55.85557175
6/27/2006,77.59999847,76.31999969,77.31999969,76.62999725,5596800,55.47911453
6/28/2006,76.59999847,76.05999756,76.52999878,76.55999756,4392100,55.42842102
6/29/2006,77.80000305,76.55999756,76.88999939,77.58999634,5448900,56.17411423
6/30/2006,77.93000031,76.79000092,77.69999695,76.81999969,7911700,55.61668396
7/3/2006,78.26999664,77.26999664,77.54000092,78.01999664,3177300,56.48545837
7/5/2006,78.38999939,77.51999664,78,77.76999664,4047800,56.30445099
7/6/2006,78.52999878,77.56999969,77.58999634,78.08999634,4333100,56.53612518
7/7/2006,78.08999634,76.12000275,78.08999634,76.41999817,6641600,55.32706833
7/10/2006,76.83000183,75.87000275,76.18000031,76.66999817,7154700,55.50806046
7/11/2006,76.65000153,75.44000244,76.25,76.47000122,6086500,55.36326981
7/12/2006,76.30000305,74.81999969,76.06999969,75.48000336,8372100,54.64653397
7/13/2006,75.27999878,73.83000183,75.01000214,74.23999786,8754700,53.7487793
7/14/2006,74.30000305,73.37000275,74.23999786,73.56999969,6957800,53.26371765
7/17/2006,73.94000244,73.19999695,73.34999847,73.69999695,6822700,53.35783768
7/18/2006,74.41999817,72.73000336,73.69999695,74.26000214,8667500,53.76327515
7/19/2006,77.05999756,76,76,76.06999969,14536900,55.07368088
7/20/2006,75.87999725,75.19999695,75.73000336,75.48000336,12214900,54.64653397
7/21/2006,75.5,74.5,75.48999786,74.86000061,8372500,54.19766235
7/24/2006,76.15000153,74.91999817,74.91999817,75.98999786,5611200,55.01578522
7/25/2006,76.41000366,75.30999756,75.98999786,75.88999939,5580300,54.94334793
7/26/2006,76.30000305,75.36000061,75.48000336,75.83000183,3870100,54.89993286
7/27/2006,77.29000092,75.75,75.83000183,76.15000153,6439100,55.13159561
7/28/2006,77.30000305,76.26000214,76.37999725,76.95999908,4165700,55.71802139
7/31/2006,77.5,76.15000153,76.44000244,77.41000366,5381800,56.04383087
8/1/2006,77.37999725,75.75,76.65000153,76.13999939,4406700,55.12434769
8/2/2006,76.93000031,76.19999695,76.20999908,76.31999969,3283800,55.25468063
8/3/2006,76.73000336,75.40000153,76,76.33000183,2765800,55.26192093
8/4/2006,76.76999664,75.31999969,76.65000153,75.91000366,5062400,54.95782852
8/7/2006,76.19999695,75.27999878,75.62999725,75.51999664,3870200,54.67547989
8/8/2006,76.26000214,75.11000061,75.62999725,75.33000183,3794700,54.75544739
8/9/2006,76.27999878,75.38999939,75.55999756,75.38999939,4480400,54.79906082
8/10/2006,76.08000183,75.05000305,75.19999695,75.73999786,3213600,55.05345154
8/11/2006,75.77999878,75.19999695,75.33999634,75.48000336,3695800,54.86448288
8/14/2006,77.48999786,75.59999847,76.05000305,76.68000031,4997400,55.73672104
8/15/2006,77.13999939,76.30999756,76.90000153,77.08000183,5985400,56.02746964
8/16/2006,79.27999878,77.34999847,77.48000336,79.08999634,7386500,57.4885025
8/17/2006,79.55999756,78.52999878,78.93000031,79.37000275,5535400,57.69201279
8/18/2006,79.97000122,78.62999725,79.37999725,79.90000153,5399200,58.07726669
8/21/2006,79.87999725,78.87000275,79.51000214,79.27999878,3676500,57.62659454
8/22/2006,79.55000305,78.61000061,79.27999878,78.94999695,4057200,57.38672256
8/23/2006,79.47000122,78.41999817,78.94999695,78.66999817,3425700,57.18318939
8/24/2006,79.5,78.87000275,78.90000153,79.37999725,3473300,57.69926453
8/25/2006,80,79.13999939,79.19999695,79.87999725,3427400,58.06271362
8/28/2006,80.47000122,79.76000214,79.91000366,80.31999969,5259400,58.38254166
8/29/2006,81.48000336,80.05999756,80.05999756,81.40000153,5208500,59.16756821
8/30/2006,81.68000031,80.83999634,81.26000214,81.22000122,4688800,59.03669739
8/31/2006,81.5,80.77999878,81.30000305,80.97000122,3786200,58.85502243
9/1/2006,81.56999969,80.80999756,81.12999725,81.41000366,3294000,59.17483139
9/5/2006,81.54000092,80.59999847,81.19000244,80.84999847,3968500,58.76779175
9/6/2006,80.69000244,80.16999817,80.29000092,80.27999878,3727600,58.35347366
9/7/2006,80.37999725,79.30999756,79.90000153,79.40000153,3913300,57.71382523
9/8/2006,80.86000061,79.34999847,79.59999847,80.66000366,4498600,58.62967682
9/11/2006,81.19999695,80.25,80.59999847,80.93000031,4314300,58.82592773
9/12/2006,82.5,81.05999756,81.13999939,82.27999878,5722200,59.80721283
9/13/2006,82.69999695,81.83999634,82.25,82.20999908,4920200,59.75634766
9/14/2006,83,81.73999786,81.90000153,82.47000122,4265300,59.9453392
9/15/2006,83.58999634,82.79000092,83.20999908,82.94000244,8203800,60.28695679
9/18/2006,83.20999908,82.16999817,82.55999756,82.23999786,4417600,59.77814865
9/19/2006,82.08999634,81.41999817,81.97000122,81.87000275,5088600,59.50923157
9/20/2006,83.79000092,82.19999695,82.37000275,83.41999817,7524600,60.63585663
9/21/2006,83.25,81.34999847,82.61000061,81.61000061,8909000,59.32022858
9/22/2006,82.12000275,81.01000214,81.75,81.20999908,4350200,59.02947235
9/25/2006,82.27999878,81.27999878,81.65000153,82,5683000,59.60369873
9/26/2006,82.66000366,81.69999695,81.90000153,82.5,4731800,59.96712112
9/27/2006,82.66999817,81.70999908,82,82.08999634,5880500,59.66910934
9/28/2006,82.34999847,81.72000122,81.84999847,81.98999786,4592300,59.59642029
9/29/2006,82.79000092,81.76999664,81.90000153,81.94000244,4770700,59.5600853
10/2/2006,82.47000122,81.58000183,81.76000214,81.87000275,4483300,59.50923157
10/3/2006,82.26000214,81.55999756,81.87999725,81.65000153,4838500,59.34929657
10/4/2006,83.25,81.62999725,81.65000153,83.09999847,6119300,60.40324402
10/5/2006,83.20999908,82.59999847,82.80999756,82.91999817,4956600,60.27241135
10/6/2006,83.77999878,82.5,82.93000031,83.13999939,5340900,60.4323349
10/9/2006,84.08000183,83,83.13999939,84,4490200,61.05744553
10/10/2006,84.62999725,83.55999756,83.70999908,84.19000244,4712900,61.19556046
10/11/2006,84.69000244,83.79000092,84.15000153,84.19000244,5210600,61.19556046
10/12/2006,84.90000153,84.09999847,84.19999695,84.69999695,4661700,61.56625366
10/13/2006,86.20999908,84.44000244,84.44999695,86.08000183,7788600,62.56934357
10/16/2006,87.59999847,85.75,86.08000183,86.70999908,8633100,63.0272789
10/17/2006,87.94000244,86.22000122,86.33000183,86.94999695,13295500,63.20171738
10/18/2006,92.04000092,89.73000336,90.51000214,89.81999969,27875200,65.2878418
10/19/2006,90.98000336,89.30999756,89.80000305,89.86000061,10671400,65.31691742
10/20/2006,90.69999695,89.55000305,90.04000092,90.48000336,7390900,65.76759338
10/23/2006,92,90.01000214,90.05000305,91.55999756,8862300,66.55265045
10/24/2006,91.94999695,90.80000305,90.91000366,91.48999786,9222300,66.50173187
10/25/2006,91.98999786,90.94000244,91.20999908,91.83000183,6122100,66.74890137
10/26/2006,91.93000031,91.25,91.83000183,91.54000092,4990300,66.53808594
10/27/2006,91.88999939,90.58000183,90.91000366,90.76000214,5840300,65.97109985
10/30/2006,92,89.80000305,89.80000305,91.5,5594000,66.50899506
10/31/2006,92.68000031,91.5,91.5,92.33000183,9267300,67.11229706
11/1/2006,92.68000031,91.5,92.5,91.80000305,5845700,66.72706604
11/2/2006,91.94999695,91.25,91.80000305,91.68000031,4895100,66.63983154
11/3/2006,92.33999634,91.18000031,91.76000214,91.41000366,4506400,66.44358826
11/6/2006,92.73999786,91.5,91.5,92.59999847,6240600,67.30854797
11/7/2006,93.40000153,92.41000366,92.41999817,92.75,7305200,67.41760254
11/8/2006,92.91999817,92.01000214,92.25,92.58999634,6022200,67.51969147
11/9/2006,93.19000244,92.37000275,92.58999634,92.41999817,4518900,67.39572144
11/10/2006,92.34999847,91.62999725,92.30000305,91.76000214,5369600,66.91442871
11/13/2006,92.43000031,91.41000366,91.55000305,92.06999969,4358300,67.1404953
11/14/2006,93.29000092,91.65000153,92,93.29000092,5873000,68.03013611
11/15/2006,93.27999878,92.54000092,93.08000183,93.11000061,4172800,67.89885712
11/16/2006,93.59999847,92.59999847,93.06999969,93.47000122,4171500,68.16140747
11/17/2006,94.05000305,93.30999756,93.41999817,93.80999756,5251000,68.40935516
11/20/2006,93.80000305,93.01000214,93.59999847,93.25,5010600,68.00096893
11/21/2006,93.43000031,92.84999847,93.01000214,93.08000183,3067800,67.87701416
11/22/2006,93.73999786,92.80000305,92.90000153,93.51999664,3351700,68.19786835
11/24/2006,93.75,92.98000336,93.05000305,93.34999847,2129800,68.07389832
11/27/2006,93.23999786,91.12000275,92.70999908,91.44999695,6284000,66.68837738
11/28/2006,91.56999969,90.43000031,90.65000153,91.34999847,4962100,66.61542511
11/29/2006,91.66000366,91.01000214,91.34999847,91.51999664,4623000,66.73942566
11/30/2006,92.48000336,91.25,91.34999847,91.91999817,6470700,67.03109741
12/1/2006,91.91000366,90.55000305,91.90000153,91.25,5445400,66.54253387
12/4/2006,93.94999695,92.25,92.5,93.51000214,7507900,68.19056702
12/5/2006,94.63999939,93.44000244,93.51000214,94.48000336,6886200,68.89794159
12/6/2006,94.87000275,94.01000214,94.48000336,94.12000275,5947300,68.63542938
12/7/2006,94.43000031,93.55000305,94,94.23000336,4310800,68.71562195
12/8/2006,94.38999939,93.47000122,93.65000153,93.86000061,4140000,68.44580078
12/11/2006,94.34999847,93.55999756,93.72000122,93.63999939,3459200,68.28538513
12/12/2006,94.84999847,93.30000305,93.59999847,94.12000275,7783800,68.63542938
12/13/2006,95.33000183,94.5,94.77999878,94.76999664,6441300,69.10941315
12/14/2006,95.72000122,94.54000092,94.97000122,95.36000061,4644100,69.53967285
12/15/2006,95.80000305,95.05000305,95.61000061,95.30000305,8086500,69.49590302
12/18/2006,96.16000366,94.80000305,94.94999695,95.44000244,7984900,69.59802246
12/19/2006,96.38999939,94.91000366,95.09999847,96,4933200,70.00636292
12/20/2006,96.5,95.69999695,96.09999847,96,3654600,70.00636292
12/21/2006,96.5,95.52999878,95.77999878,95.91000366,4405600,69.94076538
12/22/2006,95.98000336,95.23999786,95.75,95.25,3031500,69.45944977
12/26/2006,95.80999756,94.91999817,95,95.66000366,2278700,69.75843811
12/27/2006,97.23000336,96.26999664,96.30000305,97.19999695,4571600,70.88144684
12/28/2006,97.40000153,96.87000275,97.11000061,96.97000122,4501700,70.7137146
12/29/2006,97.87999725,96.83000183,97,97.15000153,4455900,70.84497833
1/3/2007,98.40000153,96.26000214,97.18000031,97.26999664,9196800,70.93249512
1/4/2007,98.79000092,96.87999725,97.25,98.30999756,10524500,71.6909256
1/5/2007,97.94999695,96.91000366,97.59999847,97.41999817,7221300,71.04187775
1/8/2007,99.5,98.34999847,98.5,98.90000153,10340000,72.12116241
1/9/2007,100.3300018,99.06999969,99.08000183,100.0699997,11108200,72.97436523
1/10/2007,99.05000305,97.93000031,98.5,98.88999939,8744800,72.1138382
1/11/2007,99.90000153,98.5,99,98.65000153,8000700,71.93886566
1/12/2007,99.69000244,98.5,98.98999786,99.33999634,6636500,72.44199371
1/16/2007,100.8399963,99.30000305,99.40000153,100.8199997,9602200,73.52129364
1/17/2007,100.9000015,99.90000153,100.6900024,100.0199966,8200700,72.93791199
1/18/2007,99.94999695,98.91000366,99.80000305,99.44999695,14636100,72.52223206
1/19/2007,96.84999847,94.55000305,95,96.16999817,26035800,70.13034821
1/22/2007,97.23000336,96.12000275,96.41999817,97.11000061,13539300,70.81580353
1/23/2007,97.37999725,96.19999695,96.91000366,97.08000183,10337400,70.79393768
1/24/2007,97.58000183,96.58000183,97.08000183,97.40000153,5700000,71.02727509
1/25/2007,97.91999817,97.22000122,97.22000122,97.51000214,6201300,71.10751343
1/26/2007,97.83000183,96.83999634,97.51999664,97.44999695,5771100,71.06374359
1/29/2007,98.66000366,97.44999695,97.69999695,98.54000092,7294800,71.85862732
1/30/2007,99.44999695,98.5,98.56999969,99.37000275,7177900,72.46390533
1/31/2007,99.48000336,98.34999847,98.80000305,99.15000153,6432600,72.30347443
2/1/2007,99.18000031,97.95999908,98.97000122,99,6610700,72.19407654
2/2/2007,99.73000336,98.87999725,99.09999847,99.16999817,6656300,72.31800079
2/5/2007,100.4400024,98.90000153,99.16999817,100.3799973,8184800,73.20040894
2/6/2007,100.4000015,99.54000092,100,99.84999847,6532800,72.81391907
2/7/2007,100.3600006,99.12000275,99.80000305,99.54000092,7698200,72.80664063
2/8/2007,99.73999786,98.65000153,98.90000153,99.62000275,6152200,72.86511993
2/9/2007,99.69999695,97.80999756,99.51999664,98.55000305,6100400,72.08249664
2/12/2007,99.19999695,98.22000122,98.80000305,98.58000183,5331000,72.10443878
2/13/2007,98.73999786,97.80000305,98.59999847,98.29000092,5702800,71.89230347
2/14/2007,99.43000031,98.25,98.5,99.19999695,5644800,72.55792999
2/15/2007,99.51999664,98.48000336,99.05999756,98.91999817,5568600,72.3531189
2/16/2007,99.25,98.62999725,99.12000275,98.98999786,4800700,72.40431976
2/20/2007,99.45999908,98.55000305,98.66000366,99.34999847,4124200,72.66764832
2/21/2007,99.37000275,98.69999695,98.90000153,99.08999634,4302400,72.47746277
2/22/2007,99.5,97.76999664,98.80000305,98.5,5900100,72.04592133
2/23/2007,98.44000244,97.41000366,98.40000153,97.73000336,6355800,71.48273468
2/26/2007,97.86000061,96.45999908,97.86000061,96.91000366,5922100,70.88293457
2/27/2007,96.01000214,92.87999725,96,93.95999908,11996700,68.72523499
2/28/2007,94.08999634,92.47000122,93.70999908,92.94000244,12191600,67.97913361
3/1/2007,93.05000305,88.76999664,90.25,92.26999664,12865700,67.48911285
3/2/2007,92.37000275,90.83999634,92,90.90000153,9451300,66.48703766
3/5/2007,92.15000153,90.09999847,90.25,91.80999756,10314900,67.15264893
3/6/2007,93.88999939,92.26000214,92.40000153,93.80000305,9184200,68.6082077
3/7/2007,94.84999847,93.62000275,93.97000122,93.94000244,10269100,68.71057892
3/8/2007,94.81999969,92.51999664,94.5,93,7403900,68.02303314
3/9/2007,94,92.81999969,93.48000336,93.27999878,6333000,68.22783661
3/12/2007,94.16999817,92.97000122,93.29000092,94.11000061,5531300,68.83496094
3/13/2007,94.47000122,92.62000275,93.86000061,92.70999908,7539100,67.81091309
3/14/2007,94.02999878,92.09999847,92.65000153,93.76000214,8713900,68.57894897
3/15/2007,93.97000122,93.09999847,93.40000153,93.44999695,5910000,68.35220337
3/16/2007,94.44999695,93.01999664,94.44999695,93.25,8728700,68.20588684
3/19/2007,94.31999969,93.38999939,93.94999695,93.98999786,4568100,68.74716187
3/20/2007,94.52999878,93.55000305,94,94.5,4560000,69.12019348
3/21/2007,95.80999756,93.83000183,94.5,95.36000061,7665600,69.74922943
3/22/2007,95.44000244,94.65000153,95.09999847,95.19000244,5700400,69.62485504
3/23/2007,95.22000122,94.65000153,94.81999969,95.02999878,4412500,69.50784302
3/26/2007,95.25,94.31999969,95,95,6729400,69.48591614
3/27/2007,95.02999878,94.19999695,94.70999908,94.73000336,4695800,69.28842926
3/28/2007,95.01999664,93.80000305,93.90000153,94.26000214,8128000,68.94464874
3/29/2007,95.11000061,93.95999908,94.66000366,94.56999969,6851500,69.17140198
3/30/2007,94.75,93.56999969,94.23999786,94.26000214,7638100,68.94464874
4/2/2007,95.5,94.05999756,94.51000214,95.20999908,5883700,69.63949585
4/3/2007,96.23000336,95.33000183,95.44999695,96.09999847,5730800,70.2904892
4/4/2007,96.44999695,95.56999969,95.80000305,96.20999908,4276200,70.37091064
4/5/2007,96.75,95.75,95.98000336,96.51999664,3307100,70.59768677
4/9/2007,96.94000244,96.12000275,96.43000031,96.62000275,4850600,70.67081451
4/10/2007,96.80000305,96.16000366,96.40000153,96.45999908,3596400,70.55376434
4/11/2007,96.69999695,94.94999695,96.51000214,95.16000366,5936900,69.60292816
4/12/2007,95.81999969,94.52999878,95.02999878,95.66999817,7085300,69.97597504
4/13/2007,95.75,94.58999634,95.75,94.93000031,6027800,69.43471527
4/16/2007,96.30000305,94.72000122,94.98999786,96.18000031,6865100,70.34901428
4/17/2007,97.66000366,96.01999664,96.30000305,97.12000275,10264000,71.0365448
4/18/2007,95.91000366,94.40000153,94.80000305,94.80000305,15871700,69.33960724
4/19/2007,94.87000275,94,94.5,94.29000092,9445600,68.96659851
4/20/2007,95.15000153,93.91000366,95.01999664,94.58000183,9340300,69.17871857
4/23/2007,95.73000336,95.05000305,95.16000366,95.20999908,7247400,69.63949585
4/24/2007,99.90000153,97.23000336,97.23000336,98.48999786,21450700,72.03862
4/25/2007,101.6999969,98.73000336,98.73999786,101.4599991,14827300,74.21097565
4/26/2007,101.5,100.2099991,101,100.9000015,8608500,73.80136108
4/27/2007,101.1699982,100.0599976,100.3000031,101.1699982,6141400,73.99884033
4/30/2007,103,100.9700012,101.1100006,102.2099991,10050400,74.75950623
5/1/2007,103.1699982,102.0500031,102.0599976,103.1699982,8670100,75.46170044
5/2/2007,103.1399994,102.1299973,102.8000031,102.2200012,6820300,74.76682281
5/3/2007,103,101.3499985,101.75,102.8000031,7302200,75.19107819
5/4/2007,103.0299988,102.25,102.75,102.9599991,5464800,75.30808258
5/7/2007,103.1699982,102.4000015,102.7600021,103.1600037,5620100,75.45439911
5/8/2007,103.3899994,102.2099991,102.4199982,103.2900009,5965000,75.84355164
5/9/2007,104.75,103.6999969,103.9300003,104.3799973,8408100,76.6439209
5/10/2007,105.1100006,103.7099991,103.8199997,104.6800003,8959800,76.86418152
5/11/2007,105.9899979,104.6699982,104.6900024,105.9800034,6026100,77.81877136
5/14/2007,106.25,104.7900009,105.8099976,105.5699997,5732600,77.51772308
5/15/2007,105.8000031,104.6999969,105.4000015,104.8300018,6104200,76.97433472
5/16/2007,105.8899994,104.5299988,105.0999985,105.8700027,5613500,77.73797607
5/17/2007,106.2300034,104.7300034,105.6100006,105.3099976,7706400,77.32678986
5/18/2007,108.0500031,105.5999985,105.8399963,107.9899979,9857500,79.2946701
5/21/2007,108,106.8700027,107.6699982,107.0400009,7512200,78.5970993
5/22/2007,107.25,106.0100021,106.9499969,106.6999969,5313300,78.34741211
5/23/2007,107,105.25,106.8000031,105.5800018,4396900,77.5250473
5/24/2007,105.9800034,103.5699997,105.4499969,103.9499969,6926300,76.32818604
5/25/2007,105.4300003,103.8499985,103.9000015,105.1800003,6123000,77.23134613
5/29/2007,106.6299973,105.3000031,105.5699997,105.9100037,5420300,77.7673645
5/30/2007,107.0999985,105.2099991,105.4000015,106.9300003,7401000,78.5163269
5/31/2007,107.6699982,106,107.2600021,106.5999985,5097700,78.27399445
6/1/2007,107.2399979,106.0199966,106.6200027,106.5400009,5289200,78.22995758
6/4/2007,106.5899963,105.5800018,106.5,106.2300034,4569900,78.00231934
6/5/2007,106.5500031,105.5400009,106.5500031,105.8399963,5244200,77.71595001
6/6/2007,105.5100021,102.3899994,105.5,102.4100037,30770700,75.19739532
6/7/2007,103.1699982,101.5599976,102.4599991,101.8000031,14384600,74.7494812
6/8/2007,103.2099991,101.75,101.8000031,103.0699997,8216300,75.68199158
6/11/2007,104,102.5,102.8700027,103.2200012,7903100,75.79213715
6/12/2007,103.1800003,102.1500015,103.1100006,102.3399963,5578400,75.14599609
6/13/2007,103.2600021,102.0999985,102.8499985,103.1200027,6437600,75.71871948
6/14/2007,104.2399979,102.8099976,103.0999985,103.8499985,5165600,76.25475311
6/15/2007,105.1900024,103.8799973,104.2200012,105.0899963,9432300,77.16524506
6/18/2007,105.6500015,104.8899994,105.2699966,105.3300018,6359200,77.34146118
6/19/2007,106.6600037,104.9000015,104.9300003,106.5,5754000,78.20057678
6/20/2007,107.0199966,105.9499969,106.5,106,6541500,77.83345795
6/21/2007,107,105.6100006,105.7699966,106.5999985,5587800,78.27399445
6/22/2007,106.4400024,104.4400024,105.9599991,104.4400024,10808500,76.68796539
6/25/2007,105.7699966,104.5,104.7300034,105.0999985,8476400,77.17259216
6/26/2007,106.0599976,104.8199997,105.0999985,105.3300018,5229600,77.34146118
6/27/2007,105.4700012,104.4000015,104.75,105.4300003,5403800,77.41488647
6/28/2007,106.9199982,105.2200012,105.5199966,105.9499969,5430900,77.7967453
6/29/2007,106.5800018,104.0999985,105.9599991,105.25,7018400,77.28270721
7/2/2007,105.8000031,104.5800018,105.3899994,105.0100021,4701300,77.10649109
7/3/2007,107.0800018,105.2399979,105.5,106.5800018,4217900,78.25933075
7/5/2007,108.3899994,105.9800034,106.3099976,108.0500031,6670900,79.33872986
7/6/2007,109.6600037,107.6600037,107.7900009,109.0299988,8977200,80.05831146
7/9/2007,109.3499985,108.1999969,108.7300034,108.9700012,6046300,80.01425171
7/10/2007,109.1500015,108.25,108.5500031,108.6299973,6209300,79.7645874
7/11/2007,109.5999985,108.25,108.3000031,109.0999985,5887800,80.10971069
7/12/2007,109.6500015,108.2200012,109.3499985,109.2799988,9544100,80.24188232
7/13/2007,109.1999969,108.0999985,108.75,108.5999985,7124100,79.74253845
7/16/2007,110.0400009,108.4199982,108.5699997,109.6600037,8864200,80.52091217
7/17/2007,111.4700012,109.4499969,109.6600037,110.7699966,7619900,81.33596039
7/18/2007,111.8799973,110.0400009,110.25,111.0800018,10154100,81.563591
7/19/2007,116.4800034,114.6500015,115,115.8600006,17281600,85.07342529
7/20/2007,115.8600006,113.9400024,114.8499985,114.8099976,11706300,84.30243683
7/23/2007,116.4300003,114.8499985,114.8799973,116.3799973,8040900,85.45526886
7/24/2007,117,115.0199966,115.3199997,116.1699982,10499300,85.30106354
7/25/2007,118.3799973,115.2399979,116.1900024,118.0999985,11340000,86.71820831
7/26/2007,118.8199997,115.5199966,117.0100021,116.5299988,16822100,85.56538391
7/27/2007,117.9499969,115.6200027,116.6200027,115.6200027,18138700,84.89717865
7/30/2007,115.75,113.5199966,115,114.5199966,15095400,84.08947754
7/31/2007,114.7200012,110.0199966,114.7200012,110.6500015,17816200,81.24781799
8/1/2007,112.7300034,110.0599976,110.3899994,112.0400009,12390300,82.26849365
8/2/2007,114.0500031,111.5,112.0999985,113.2300034,11318900,83.14226532
8/3/2007,114.1800003,111.6999969,113.2399979,111.8899994,9571300,82.15835571
8/6/2007,113.8899994,111.6999969,111.9700012,113.8899994,7245500,83.62687683
8/7/2007,114.1699982,112.25,113.0199966,113.5299988,8021400,83.36256409
8/8/2007,114.5999985,112.2600021,114.3000031,112.9800034,7681400,83.25203705
8/9/2007,114.4899979,110.7300034,110.7699966,110.7300034,9086000,81.59403229
8/10/2007,113.5,109.6999969,109.75,112.6399994,9592200,83.00150299
8/13/2007,113.9499969,112.3099976,112.9899979,112.7099991,6135500,83.05307007
8/14/2007,113.1500015,111.7399979,112.8300018,112.0500031,5615600,82.56672668
8/15/2007,112.8499985,109.9100037,111,111.2300034,11640200,81.96250153
8/16/2007,111.4199982,103.6999969,110.9800034,109.6900024,16723000,80.82769012
8/17/2007,112.6699982,108.6600037,111.8700027,110.9000015,15274600,81.71931458
8/20/2007,111.0999985,109.1299973,110.9000015,109.2200012,9839800,80.48136902
8/21/2007,110.1100006,108.0800018,108.9000015,109.0400009,8458500,80.34874725
8/22/2007,110.5,109.1500015,110.0899963,110,6329700,81.05612183
8/23/2007,111.6800003,110.0100021,110.4000015,111.4499969,8271000,82.12458801
8/24/2007,113.25,110.8099976,111.4499969,113.2399979,7058700,83.44361877
8/27/2007,113.8499985,112.8000031,113,113.4400024,4921800,83.59100342
8/28/2007,113.5899963,111.6299973,112.9000015,112,6006600,82.52989197
8/29/2007,114.9800034,112.0699997,112.8799973,114.5699997,7049800,84.42363739
8/30/2007,116,113.6200027,113.6200027,115.3700027,7756100,85.01315308
8/31/2007,117.3499985,115.5500031,115.9899979,116.6900024,6883600,85.98582458
9/4/2007,118.8899994,116.1500015,116.3399963,118.1900024,8070500,87.09113312
9/5/2007,118.1500015,116.5500031,117.4800034,117.8799973,6555500,86.86270905
9/6/2007,118.75,116.2399979,117.9199982,117.6200027,6778600,86.67110443
9/7/2007,116.9700012,115.3300018,116.1999969,115.5500031,7511700,85.1457901
9/10/2007,117.5,115.3199997,116.1500015,115.8000031,6118300,85.33001709
9/11/2007,117.7799988,116.0400009,116.3499985,117.3499985,8098700,86.47216797
9/12/2007,117.4000015,115.6900024,116.9499969,116,6287200,85.47737885
9/13/2007,117,115.7399979,116.3000031,115.9499969,4802700,85.44052124
9/14/2007,116,114.6500015,115.0500031,115.1299973,6904400,84.83628845
9/17/2007,115.25,114.3000031,114.6999969,114.5199966,5022400,84.38680267
9/18/2007,116.7799988,114.8300018,115,116.6299973,7839500,85.94161224
9/19/2007,117.1900024,115.7799988,116.9000015,116.6699982,10311200,85.97108459
9/20/2007,117.6500015,116.1999969,116.2699966,116.8600006,5806400,86.11110687
9/21/2007,118.0999985,116.3499985,117.8899994,116.7799988,9097300,86.05214691
